unique_id,demographics,channel_preference,satisfaction_level,status,income_level,transaction_frequency,region
48919,Djerba_Female,web,0.5165427854782718,active,medium,6,Sousse
48920,Tunis_Male,branch,0.648764652403385,active,high,5,Sfax
48921,Sfax_Female,web,0.6522160013880488,active,low,6,Sfax
48922,Djerba_Male,web,0.519592998103939,active,high,1,Tunis
48923,Sfax_Female,mobile,0.5794936252608202,active,medium,1,Djerba
48924,Sousse_Male,branch,0.3771841609816638,active,low,1,Tunis
48925,Tunis_Female,mobile,0.6380953654496757,active,medium,4,Sousse
48926,Tunis_Male,web,0.42492076105897464,active,high,3,Djerba
48927,Tunis_Female,web,0.46273053789526575,active,medium,6,Tunis
48928,Sousse_Male,branch,0.3131587683663099,active,low,9,Sousse
48929,Djerba_Female,branch,0.5796770953488364,active,high,10,Sousse
48930,Sfax_Male,web,0.5731158159522827,active,low,1,Sousse
48931,Djerba_Female,web,0.5985666510517844,active,low,8,Djerba
48932,Tunis_Male,web,0.5648627014249772,active,high,8,Tunis
48933,Tunis_Female,web,0.4564894739043761,active,low,9,Djerba
48934,Tunis_Male,web,0.33951290019883457,active,high,8,Djerba
48935,Tunis_Female,branch,0.5914467374693992,active,low,1,Tunis
48936,Sousse_Male,mobile,0.4576154001356234,active,low,5,Djerba
48937,Sfax_Female,web,0.6734023673248714,active,low,7,Sfax
48938,Djerba_Male,mobile,0.6768808506825427,active,high,5,Tunis
48939,Tunis_Female,mobile,0.4255701452012651,active,medium,9,Djerba
48940,Djerba_Male,web,0.4232507033516292,active,low,1,Sfax
48941,Tunis_Female,mobile,0.36135239687345105,active,high,7,Sfax
48942,Sousse_Male,branch,0.4294333537487136,active,low,10,Sfax
48943,Sfax_Female,web,0.3073569434231625,active,high,6,Sousse
48944,Sousse_Male,mobile,0.3930492630314342,active,high,5,Sousse
48945,Djerba_Female,mobile,0.418619757532604,active,medium,6,Djerba
48946,Djerba_Male,mobile,0.32253220406526284,active,medium,2,Sousse
48947,Tunis_Female,web,0.31332594561385274,active,low,5,Tunis
48948,Djerba_Male,mobile,0.48006500923678075,active,high,8,Djerba
48949,Sfax_Female,mobile,0.6106551183649827,active,high,3,Djerba
48950,Sousse_Male,mobile,0.5345878231955445,active,high,5,Djerba
48951,Sfax_Female,mobile,0.40594402743941727,active,medium,4,Sousse
48952,Tunis_Male,web,0.4988166194252436,active,medium,2,Sousse
48953,Djerba_Female,branch,0.3313504401711856,active,high,7,Sousse
48954,Sfax_Male,web,0.46482160985312176,active,medium,3,Sfax
48955,Tunis_Female,branch,0.5628810532940105,active,high,10,Tunis
48956,Djerba_Male,mobile,0.4919958150501949,active,low,9,Sousse
48957,Tunis_Female,web,0.4979667735594987,active,medium,7,Djerba
48958,Djerba_Male,mobile,0.4192587377222073,active,low,1,Sousse
48959,Djerba_Female,mobile,0.654828215757102,active,high,4,Sousse
48960,Tunis_Male,mobile,0.5325393375361915,active,medium,3,Djerba
48961,Sousse_Female,web,0.3667478414184792,active,low,5,Tunis
48962,Tunis_Male,branch,0.5424552555168283,active,high,2,Sousse
48963,Sousse_Female,branch,0.3336804619761665,active,low,6,Tunis
48964,Sfax_Male,branch,0.4214099259703655,active,low,9,Sfax
48965,Sousse_Female,mobile,0.6783511643583398,active,low,2,Tunis
48966,Sousse_Male,web,0.39107272804357296,active,high,3,Sousse
48967,Djerba_Female,branch,0.6937807818446518,active,high,2,Sousse
48968,Tunis_Male,mobile,0.443982678154933,active,high,7,Sousse
48969,Djerba_Female,branch,0.6438841305671263,active,high,10,Djerba
48970,Sfax_Male,mobile,0.5250330391684186,active,high,1,Sfax
48971,Sfax_Female,mobile,0.3138794002608167,active,low,7,Sousse
48972,Djerba_Male,mobile,0.6496062540842555,active,high,2,Djerba
48973,Sousse_Female,mobile,0.6679631483179342,active,medium,5,Sfax
48974,Sousse_Male,branch,0.34934481649699434,active,low,6,Tunis
48975,Tunis_Female,mobile,0.6535659275610162,active,high,2,Sfax
48976,Tunis_Male,branch,0.4335654414261434,active,high,8,Djerba
48977,Sousse_Female,branch,0.4600051781836323,active,medium,3,Tunis
48978,Djerba_Male,web,0.6754121590032569,active,medium,2,Sfax
48979,Sousse_Female,branch,0.5835226164010718,active,low,9,Sfax
48980,Tunis_Male,branch,0.3256680096943479,active,high,1,Tunis
48981,Djerba_Female,mobile,0.46531780294271186,active,high,2,Sousse
48982,Sousse_Male,mobile,0.6974518583813338,active,low,5,Tunis
48983,Sfax_Female,branch,0.540611194575038,active,high,5,Sfax
48984,Sousse_Male,branch,0.6214880204517654,active,low,2,Tunis
48985,Sousse_Female,web,0.4109947714854479,active,low,9,Tunis
48986,Sousse_Male,branch,0.5562596607440333,active,high,4,Sousse
48987,Tunis_Female,mobile,0.4909879351143944,active,medium,8,Sfax
48988,Djerba_Male,web,0.6011830942187729,active,medium,9,Tunis
48989,Djerba_Female,branch,0.633236724362658,active,low,8,Tunis
48990,Sfax_Male,web,0.6173409849376366,active,low,4,Djerba
48991,Tunis_Female,web,0.4805494768531421,active,high,6,Djerba
48992,Sousse_Male,web,0.49929383636051516,active,high,2,Djerba
48993,Sousse_Female,web,0.6699489509304274,active,high,10,Djerba
48994,Tunis_Male,branch,0.5856561641565056,active,medium,3,Sousse
48995,Sfax_Female,branch,0.571982494927423,active,high,2,Sfax
48996,Sfax_Male,web,0.587693780933777,active,medium,1,Tunis
48997,Tunis_Female,branch,0.49353638315613557,active,low,6,Djerba
48998,Sousse_Male,mobile,0.6107853772496297,active,medium,9,Tunis
48999,Tunis_Female,web,0.44692383189567614,active,high,9,Tunis
49000,Djerba_Male,mobile,0.36795304470324086,active,high,5,Tunis
49001,Tunis_Female,branch,0.4325752441140358,active,high,4,Sfax
49002,Djerba_Male,branch,0.5266110763460559,active,high,10,Sfax
49003,Sousse_Female,mobile,0.6932557647147254,active,low,2,Djerba
49004,Sousse_Male,web,0.41788683438710905,active,high,6,Sousse
49005,Sousse_Female,mobile,0.34886311381664004,active,medium,5,Sfax
49006,Djerba_Male,mobile,0.3754109737019695,active,high,2,Tunis
49007,Djerba_Female,web,0.5269463093480486,active,medium,1,Sfax
49008,Sousse_Male,web,0.510575901327487,active,low,6,Djerba
49009,Sfax_Female,mobile,0.6747794398051877,active,low,2,Tunis
49010,Sousse_Male,mobile,0.37016324725205235,active,low,10,Sfax
49011,Djerba_Female,mobile,0.5612543940591914,active,medium,10,Sfax
49012,Sfax_Male,web,0.6431735758293511,active,high,1,Djerba
49013,Djerba_Female,mobile,0.6341165829790739,active,low,8,Sfax
49014,Djerba_Male,web,0.6203808840878595,active,low,10,Tunis
49015,Tunis_Female,web,0.4314892722264121,active,low,9,Djerba
49016,Djerba_Male,web,0.39576200029725833,active,medium,7,Djerba
49017,Sousse_Female,web,0.4868211047245251,active,low,5,Sfax
49018,Sousse_Male,web,0.34546001248138025,active,medium,3,Tunis
49019,Tunis_Female,web,0.6391289316935623,active,low,8,Sousse
49020,Djerba_Male,mobile,0.4204100980410683,active,low,7,Sfax
49021,Djerba_Female,branch,0.6592313559816165,active,low,8,Tunis
49022,Sousse_Male,web,0.33289130453347276,active,high,5,Tunis
49023,Sousse_Female,mobile,0.4153942325045241,active,low,9,Tunis
49024,Tunis_Male,mobile,0.4452076430712509,active,high,9,Djerba
49025,Tunis_Female,branch,0.6185870450890996,active,medium,8,Djerba
49026,Djerba_Male,mobile,0.31142506758065996,active,low,2,Tunis
49027,Djerba_Female,mobile,0.6644273226677353,active,medium,8,Sousse
49028,Tunis_Male,web,0.6099377123251427,active,medium,5,Sousse
49029,Tunis_Female,web,0.3119988879957282,active,low,1,Sousse
49030,Djerba_Male,branch,0.42693546072281285,active,high,2,Tunis
49031,Tunis_Female,mobile,0.48813888102324876,active,high,7,Sousse
49032,Sfax_Male,web,0.5656969205430864,active,low,3,Tunis
49033,Djerba_Female,branch,0.5607268405943379,active,medium,4,Tunis
49034,Sfax_Male,mobile,0.6621770452687007,active,high,8,Sfax
49035,Tunis_Female,web,0.45116446802002064,active,high,8,Tunis
49036,Sousse_Male,branch,0.6837775590415727,active,low,5,Sousse
49037,Djerba_Female,mobile,0.5353547237548858,active,low,8,Sousse
49038,Sousse_Male,web,0.4511370197545152,active,high,1,Tunis
49039,Tunis_Female,branch,0.35178894809276495,active,medium,10,Djerba
49040,Sfax_Male,mobile,0.6292773844383025,active,high,7,Sousse
49041,Sousse_Female,web,0.6700760148225657,active,medium,9,Sousse
49042,Sousse_Male,mobile,0.3179316930738138,active,medium,3,Sousse
49043,Sousse_Female,web,0.5680115706205087,active,medium,3,Sfax
49044,Tunis_Male,web,0.3856444566502779,active,medium,9,Tunis
49045,Djerba_Female,web,0.6141098406131562,active,high,3,Tunis
49046,Sfax_Male,web,0.6435855073518681,active,low,8,Djerba
49047,Sfax_Female,branch,0.4228148406505434,active,low,2,Tunis
49048,Sousse_Male,branch,0.5141230419284426,active,low,6,Tunis
49049,Djerba_Female,web,0.4797078792948677,active,low,3,Sfax
49050,Sfax_Male,web,0.3758645127848109,active,low,6,Sousse
49051,Sfax_Female,mobile,0.661661294966647,active,medium,1,Sfax
49052,Djerba_Male,mobile,0.3851381445679872,active,low,8,Tunis
49053,Sousse_Female,branch,0.5665070487864821,active,low,9,Sousse
49054,Sousse_Male,branch,0.5536065213238848,active,high,7,Tunis
49055,Sfax_Female,mobile,0.5751849822059,active,medium,8,Tunis
49056,Sousse_Male,web,0.615400206982621,active,high,9,Sfax
49057,Djerba_Female,branch,0.4264923050900439,active,medium,4,Sfax
49058,Djerba_Male,mobile,0.6884220830133271,active,low,2,Sousse
49059,Tunis_Female,web,0.43272326155336543,active,high,1,Sousse
49060,Tunis_Male,web,0.4887498401550777,active,medium,7,Sousse
49061,Tunis_Female,branch,0.32899569179517935,active,low,3,Sfax
49062,Sfax_Male,web,0.5844731783653517,active,medium,8,Sfax
49063,Tunis_Female,web,0.6769289528515877,active,low,10,Tunis
49064,Sousse_Male,mobile,0.3117531331373552,active,high,2,Sfax
49065,Sfax_Female,mobile,0.645990369932655,active,medium,5,Sousse
49066,Sousse_Male,branch,0.5055466520726762,active,medium,7,Sousse
49067,Sousse_Female,web,0.558466880372178,active,low,8,Tunis
49068,Djerba_Male,branch,0.5685998423803034,active,high,3,Tunis
49069,Sfax_Female,web,0.6166724741265697,active,low,10,Tunis
49070,Sfax_Male,mobile,0.45295220811188663,active,low,4,Sfax
49071,Sfax_Female,branch,0.36932498072920894,active,high,8,Sousse
49072,Sousse_Male,branch,0.4181597905819361,active,low,9,Djerba
49073,Djerba_Female,branch,0.5266937804981928,active,low,7,Sfax
49074,Tunis_Male,web,0.648697591401642,active,low,9,Djerba
49075,Sousse_Female,web,0.4980067137403785,active,low,9,Sousse
49076,Djerba_Male,mobile,0.3504719219287946,active,low,2,Sousse
49077,Sousse_Female,web,0.5991987360770336,active,medium,10,Sousse
49078,Sousse_Male,mobile,0.6278990824239772,active,low,5,Djerba
49079,Sousse_Female,web,0.46323302198660277,active,low,9,Tunis
49080,Tunis_Male,mobile,0.635977610411063,active,high,5,Sousse
49081,Sfax_Female,branch,0.4808660996951223,active,low,2,Tunis
49082,Sfax_Male,mobile,0.39270039503869003,active,low,7,Tunis
49083,Sfax_Female,branch,0.34814586813576515,active,high,7,Sousse
49084,Djerba_Male,branch,0.6573769920043947,active,low,10,Djerba
49085,Djerba_Female,branch,0.5867146630362595,active,high,2,Sfax
49086,Tunis_Male,mobile,0.5631592546621149,active,medium,6,Sfax
49087,Sfax_Female,branch,0.38043448256051354,active,high,8,Tunis
49088,Sfax_Male,web,0.4783970086308363,active,medium,8,Djerba
49089,Djerba_Female,mobile,0.4896546005286415,active,medium,3,Sousse
49090,Tunis_Male,web,0.5905463016556647,active,low,9,Djerba
49091,Tunis_Female,mobile,0.5512660263433913,active,high,9,Tunis
49092,Tunis_Male,web,0.317766465796569,active,low,6,Sfax
49093,Djerba_Female,branch,0.4188282967197249,active,high,7,Djerba
49094,Djerba_Male,branch,0.4977859542251257,active,medium,2,Sousse
49095,Tunis_Female,mobile,0.5263305507997302,active,low,5,Sfax
49096,Sousse_Male,mobile,0.31247120963265185,active,medium,10,Djerba
49097,Sousse_Female,branch,0.6738104419201776,active,low,6,Tunis
49098,Tunis_Male,web,0.6607133552156149,active,high,4,Tunis
49099,Tunis_Female,branch,0.5711169007953338,active,low,8,Tunis
49100,Djerba_Male,branch,0.41666659792204197,active,low,8,Sfax
49101,Tunis_Female,mobile,0.6069900880317332,active,medium,5,Djerba
49102,Djerba_Male,branch,0.5819002599836457,active,low,5,Djerba
49103,Djerba_Female,web,0.3521847106673639,active,high,3,Sfax
49104,Tunis_Male,mobile,0.5779640881843348,active,low,2,Djerba
49105,Djerba_Female,branch,0.42008163672032933,active,high,8,Tunis
49106,Djerba_Male,web,0.5652791969360762,active,medium,3,Djerba
49107,Sfax_Female,web,0.6874822635373278,active,low,4,Sfax
49108,Sfax_Male,mobile,0.6887310765440505,active,medium,5,Sousse
49109,Djerba_Female,mobile,0.5812207341408162,active,high,6,Sfax
49110,Djerba_Male,web,0.3974955400955591,active,medium,3,Tunis
49111,Tunis_Female,mobile,0.31555018987096767,active,medium,10,Sousse
49112,Djerba_Male,mobile,0.3607060935230272,active,medium,1,Sfax
49113,Sousse_Female,web,0.36243167492432427,active,medium,10,Sfax
49114,Tunis_Male,branch,0.3210176556662682,active,high,1,Sousse
49115,Tunis_Female,mobile,0.48319687442746495,active,high,2,Tunis
49116,Sousse_Male,mobile,0.5791190105773196,active,medium,4,Sousse
49117,Djerba_Female,branch,0.3606332018289524,active,low,4,Tunis
49118,Sfax_Male,web,0.492620550571245,active,medium,6,Sousse
49119,Sousse_Female,web,0.38631564476612285,active,high,5,Djerba
49120,Sousse_Male,web,0.38196536364488676,active,medium,9,Tunis
49121,Djerba_Female,mobile,0.6312861636259632,active,low,8,Sfax
49122,Djerba_Male,mobile,0.42835243900824727,active,low,8,Djerba
49123,Sousse_Female,mobile,0.4140512780183406,active,medium,9,Djerba
49124,Tunis_Male,branch,0.675366626090016,active,high,8,Sousse
49125,Tunis_Female,branch,0.589151568183267,active,low,7,Djerba
49126,Tunis_Male,mobile,0.5465102884385462,active,high,10,Tunis
49127,Sousse_Female,web,0.47998992301781085,active,medium,8,Tunis
49128,Sousse_Male,branch,0.44084811357700837,active,low,5,Tunis
49129,Sousse_Female,mobile,0.4340666534750068,active,low,5,Tunis
49130,Tunis_Male,mobile,0.6612103477171649,active,low,8,Sousse
49131,Sfax_Female,branch,0.6656031564733574,active,low,9,Sfax
49132,Tunis_Male,branch,0.5481659177900156,active,medium,1,Djerba
49133,Sfax_Female,mobile,0.5270240760251522,active,high,1,Tunis
49134,Tunis_Male,branch,0.40384221950209803,active,high,7,Sfax
49135,Sfax_Female,web,0.42901261900832766,active,low,4,Tunis
49136,Sfax_Male,mobile,0.5803720132548653,active,high,4,Tunis
49137,Sfax_Female,mobile,0.3555617899442519,active,high,10,Sfax
49138,Sfax_Male,web,0.45808328202700227,active,high,5,Djerba
49139,Djerba_Female,branch,0.5144077672381031,active,medium,7,Tunis
49140,Tunis_Male,branch,0.3942790430416361,active,high,1,Tunis
49141,Djerba_Female,mobile,0.5280650311724137,active,medium,7,Djerba
49142,Sfax_Male,mobile,0.6505222009252775,active,low,6,Sfax
49143,Sousse_Female,mobile,0.37977027934942503,active,high,7,Sfax
49144,Djerba_Male,web,0.6494004949944461,active,low,10,Sousse
49145,Tunis_Female,branch,0.39414246633650074,active,low,3,Sfax
49146,Sousse_Male,branch,0.5664028012375139,active,low,4,Tunis
49147,Djerba_Female,branch,0.684217482516668,active,high,5,Sousse
49148,Sfax_Male,branch,0.5923369011421269,active,low,10,Sfax
49149,Tunis_Female,web,0.4598880475840208,active,medium,6,Sfax
49150,Sousse_Male,branch,0.4182621255211062,active,medium,1,Djerba
49151,Tunis_Female,mobile,0.38252443074042514,active,high,10,Sousse
49152,Sousse_Male,mobile,0.6949214191294921,active,high,3,Djerba
49153,Sfax_Female,mobile,0.6247065259255801,active,high,8,Sousse
49154,Tunis_Male,web,0.636978159854611,active,low,8,Sfax
49155,Sousse_Female,web,0.32907490096509956,active,low,7,Tunis
49156,Djerba_Male,branch,0.5809839480027594,active,high,9,Tunis
49157,Sfax_Female,branch,0.6743125498256707,active,medium,5,Sousse
49158,Tunis_Male,web,0.6183293658509625,active,medium,7,Djerba
49159,Djerba_Female,mobile,0.4647849067017351,active,high,8,Sfax
49160,Djerba_Male,mobile,0.3511060955322167,active,low,5,Sfax
49161,Djerba_Female,mobile,0.6122452595316954,active,high,1,Djerba
49162,Sfax_Male,mobile,0.3995393021345654,active,high,4,Tunis
49163,Djerba_Female,branch,0.6615437970167389,active,medium,3,Tunis
49164,Sfax_Male,web,0.6286152496729929,active,medium,6,Tunis
49165,Sfax_Female,web,0.6910479073054516,active,medium,1,Djerba
49166,Tunis_Male,mobile,0.5825423334613294,active,medium,3,Djerba
49167,Tunis_Female,mobile,0.5992658700043256,active,medium,6,Sousse
49168,Tunis_Male,branch,0.574617881782064,active,high,6,Tunis
49169,Tunis_Female,web,0.36414320674575434,active,medium,5,Djerba
49170,Djerba_Male,web,0.5935272768669654,active,medium,6,Sousse
49171,Tunis_Female,branch,0.5297012425305001,active,high,8,Sousse
49172,Tunis_Male,mobile,0.4848886820514643,active,high,8,Djerba
49173,Tunis_Female,web,0.6342137749698467,active,medium,5,Djerba
49174,Djerba_Male,web,0.3836460024717743,active,medium,1,Tunis
49175,Sousse_Female,web,0.5468870249606257,active,low,4,Tunis
49176,Djerba_Male,mobile,0.4109185565998887,active,high,1,Sfax
49177,Djerba_Female,web,0.32024792546472813,active,high,10,Tunis
49178,Tunis_Male,mobile,0.4566096690906241,active,medium,1,Sfax
49179,Tunis_Female,branch,0.5594200337383737,active,low,10,Djerba
49180,Djerba_Male,branch,0.6175820440598048,active,low,6,Sousse
49181,Tunis_Female,branch,0.35182879166008885,active,high,3,Tunis
49182,Tunis_Male,branch,0.6253215199001492,active,low,2,Sfax
49183,Tunis_Female,mobile,0.5047703633175952,active,low,2,Sousse
49184,Sfax_Male,mobile,0.574377904269995,active,high,7,Djerba
49185,Djerba_Female,web,0.573580440694873,active,medium,2,Djerba
49186,Sfax_Male,web,0.5113377606961644,active,medium,9,Tunis
49187,Tunis_Female,branch,0.47510409862584346,active,medium,7,Djerba
49188,Sfax_Male,web,0.41211540107501626,active,high,9,Sousse
49189,Djerba_Female,web,0.3344611660612952,active,medium,4,Sfax
49190,Tunis_Male,branch,0.6919154298124544,active,low,9,Djerba
49191,Djerba_Female,web,0.4872635073975792,active,low,6,Sousse
49192,Sousse_Male,mobile,0.651619259539866,active,high,6,Sfax
49193,Sousse_Female,web,0.4728742670212609,active,medium,9,Sfax
49194,Tunis_Male,mobile,0.5281946466502546,active,medium,7,Sousse
49195,Tunis_Female,web,0.5346275069587827,active,high,3,Sousse
49196,Tunis_Male,web,0.5825556998324852,active,high,9,Tunis
49197,Tunis_Female,mobile,0.5132673755207359,active,high,10,Sfax
49198,Djerba_Male,branch,0.31771784669792613,active,low,3,Sousse
49199,Sousse_Female,web,0.5726311109545912,active,low,6,Sousse
49200,Sfax_Male,mobile,0.5337959402508684,active,low,8,Sfax
49201,Sfax_Female,branch,0.3981406937921999,active,high,4,Tunis
49202,Sfax_Male,web,0.38491915701055507,active,high,6,Djerba
49203,Tunis_Female,web,0.3113804384082413,active,low,4,Djerba
49204,Sousse_Male,branch,0.6582123948245879,active,high,3,Sfax
49205,Sfax_Female,web,0.6919189424072916,active,medium,6,Sousse
49206,Tunis_Male,branch,0.4134372845483342,active,low,7,Sfax
49207,Sfax_Female,mobile,0.38836560871682063,active,high,6,Sousse
49208,Sfax_Male,branch,0.4531427227569683,active,medium,4,Tunis
49209,Sousse_Female,web,0.49850418243113187,active,high,9,Tunis
49210,Sousse_Male,mobile,0.5703511743052518,active,low,10,Djerba
49211,Djerba_Female,branch,0.4231727484838046,active,low,6,Sfax
49212,Sfax_Male,web,0.453214172421154,active,medium,9,Sousse
49213,Djerba_Female,branch,0.6411599702944397,active,high,8,Sfax
49214,Sfax_Male,web,0.6278984968819946,active,high,4,Tunis
